sets,artist,venue,month,day,year,song_num
Antología,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,4
Hey You,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,5
Inevitable,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,6
Si te vas,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,7
Obtener un sí,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,8
La tortura,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,9
No,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,10
"Whenever, Wherever",Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,11
La pared,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,12
Underneath Your Clothes,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,13
"Pies descalzos, sueños blancos",Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,14
"Ciega, sordomuda",Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,15
Ojos así,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,16
Hips Don't Lie,Shakira,"Toyota Center, Houston, TX, USA",Sep,19,2006,17
Estoy aquí,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,1
Te dejo Madrid,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,2
Don't Bother,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,3
Antología,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,4
Hey You,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,5
Inevitable,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,6
Si te vas,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,7
La tortura,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,8
No,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,9
"Whenever, Wherever",Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,10
La pared,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,11
Underneath Your Clothes,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,12
"Pies descalzos, sueños blancos",Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,13
"Ciega, sordomuda",Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,14
Ojos así,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,15
Hips Don't Lie,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,16,2006,16
Estoy aquí,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,1
Te dejo Madrid,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,2
Don't Bother,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,3
Antología,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,4
Hey You,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,5
Inevitable,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,6
Si te vas,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,7
Obtener un sí,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,8
La tortura,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,9
No,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,10
"Whenever, Wherever",Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,11
La pared,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,12
Underneath Your Clothes,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,13
"Pies descalzos, sueños blancos",Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,14
"Ciega, sordomuda",Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,15
Ojos así,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,16
Hips Don't Lie,Shakira,"American Airlines Arena, Miami, FL, USA",Sep,15,2006,17
Estoy aquí,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,1
Te dejo Madrid,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,2
Don't Bother,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,3
Antología,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,4
Hey You,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,5
Inevitable,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,6
Si te vas,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,7
Obtener un sí,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,8
La tortura,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,9
No,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,10
"Whenever, Wherever",Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,11
La pared,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,12
Underneath Your Clothes,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,13
"Pies descalzos, sueños blancos",Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,14
"Ciega, sordomuda",Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,15
Ojos así,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,16
Hips Don't Lie,Shakira,"TD Waterhouse Centre, Orlando, FL, USA",Sep,13,2006,17
Estoy aquí,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,1
Te dejo Madrid,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,2
Don't Bother,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,3
Antología,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,4
Hey You,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,5
Inevitable,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,6
Si te vas,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,7
Obtener un sí,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,8
La tortura,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,9
No,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,10
"Whenever, Wherever",Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,11
La pared,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,12
Underneath Your Clothes,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,13
"Pies descalzos, sueños blancos",Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,14
"Ciega, sordomuda",Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,15
Ojos así,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,16
Hips Don't Lie,Shakira,"Philips Arena, Atlanta, GA, USA",Sep,12,2006,17
Estoy aquí,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,1
Te dejo Madrid,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,2
Don't Bother,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,3
Antología,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,4
Hey You,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,5
Inevitable,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,6
Si te vas,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,7
Obtener un sí,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,8
La tortura,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,9
No,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,10
"Whenever, Wherever",Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,11
La pared,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,12
Underneath Your Clothes,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,13
"Pies descalzos, sueños blancos",Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,14
"Ciega, sordomuda",Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,15
Ojos así,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,16
Hips Don't Lie,Shakira,"Madison Square Garden, New York, NY, USA",Sep,8,2006,17
Estoy aquí,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,1
Te dejo Madrid,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,2
Don't Bother,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,3
Antología,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,4
Hey You,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,5
Inevitable,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,6
Si te vas,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,7
Obtener un sí,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,8
La tortura,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,9
No,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,10
"Whenever, Wherever",Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,11
La pared,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,12
Underneath Your Clothes,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,13
"Pies descalzos, sueños blancos",Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,14
"Ciega, sordomuda",Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,15
Ojos así,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,16
Hips Don't Lie,Shakira,"Madison Square Garden, New York, NY, USA",Sep,7,2006,17
