sets,artist,venue,month,day,year,song_num
Let's Get Loud,Jennifer Lopez,"Air Canada Centre, Toronto, ON, Canada",Jul,17,2012,10
Papi,Jennifer Lopez,"Air Canada Centre, Toronto, ON, Canada",Jul,17,2012,11
On the Floor,Jennifer Lopez,"Air Canada Centre, Toronto, ON, Canada",Jul,17,2012,12
Dance Again,Jennifer Lopez,"Air Canada Centre, Toronto, ON, Canada",Jul,17,2012,13
Get Right,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,2
I'm Into You,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,3
Waiting for Tonight,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,4
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,5
Jenny From the Block,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,6
Hold It Don't Drop It,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,7
If You Had My Love,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,8
Until It Beats No More,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,9
Let's Get Loud,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,10
Papi,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,11
On the Floor,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,12
Dance Again,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,15,2012,13
Get Right,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,2
I'm Into You,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,3
Waiting for Tonight,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,4
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,5
Jenny From the Block,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,6
Hold It Don't Drop It,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,7
If You Had My Love,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,8
Until It Beats No More,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,9
Let's Get Loud,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,10
Papi,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,11
On the Floor,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,12
Dance Again,Jennifer Lopez,"Centre Bell, Montreal, QC, Canada",Jul,14,2012,13
Get Right,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,1
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,2
Jenny From the Block,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,3
If You Had My Love,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,4
Until It Beats No More,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,5
¿Qué hiciste?,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,6
Let's Get Loud,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,7
Papi,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,8
On the Floor,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,9
Dance Again,Jennifer Lopez,"Centro de Convenções de Pernambuco, Olinda, Brazil",Jul,1,2012,10
Get Right,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,2
I'm Into You,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,3
Waiting for Tonight,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,4
Goin' In,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,6
Jenny From the Block,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,7
If You Had My Love,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,8
Until It Beats No More,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,9
¿Qué hiciste?,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,10
Do It Well,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,11
Whatever You Wanna Do,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,12
Hold It Don't Drop It,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,13
Let's Get Loud,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,14
Papi,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,15
On the Floor,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,16
Dance Again,Jennifer Lopez,"Centro de Eventos do Ceará, Fortaleza, Brazil",Jun,30,2012,17
Get Right,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,2
I'm Into You,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,3
Waiting for Tonight,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,4
Goin' In,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,6
Jenny From the Block,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,7
If You Had My Love,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,8
Until It Beats No More,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,9
¿Qué hiciste?,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,10
Do It Well,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,11
Whatever You Wanna Do,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,12
Hold It Don't Drop It,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,13
Let's Get Loud,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,14
Papi,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,15
On the Floor,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,16
Dance Again,Jennifer Lopez,"HSBC Arena, Rio de Janeiro, Brazil",Jun,27,2012,17
Get Right,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,2
I'm Into You,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,3
Waiting for Tonight,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,4
Goin' In,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,6
Jenny From the Block,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,7
If You Had My Love,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,8
Until It Beats No More,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,9
¿Qué hiciste?,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,10
Do It Well,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,11
Whatever You Wanna Do,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,12
Hold It Don't Drop It,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,13
Let's Get Loud,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,14
Papi,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,15
On the Floor,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,16
Dance Again,Jennifer Lopez,"Arena Anhembi, São Paulo, Brazil",Jun,23,2012,17
Get Right,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,2
I'm Into You,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,3
Waiting for Tonight,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,4
Goin' In,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,6
Jenny From the Block,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,7
If You Had My Love,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,8
Until It Beats No More,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,9
¿Qué hiciste?,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,10
Do It Well,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,11
Whatever You Wanna Do,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,12
Hold It Don't Drop It,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,13
Let's Get Loud,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,14
Papi,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,15
On the Floor,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,16
Dance Again,Jennifer Lopez,"Club GEBA - Sede Jorge Newbery, Buenos Aires, Argentina",Jun,21,2012,17
Dance Again,Jennifer Lopez,"Teatro Niní Marshall, Tigre, Argentina",Jun,20,2012,1
On the Floor,Jennifer Lopez,"Teatro Niní Marshall, Tigre, Argentina",Jun,20,2012,2
Get Right,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,2
I'm Into You,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,3
Waiting for Tonight,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,4
Goin' In,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,6
Jenny From the Block,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,7
If You Had My Love,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,8
Until It Beats No More,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,9
¿Qué hiciste?,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,10
Do It Well,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,11
Whatever You Wanna Do,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,12
Hold It Don't Drop It,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,13
Let's Get Loud,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,14
Papi,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,15
On the Floor,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,16
Dance Again,Jennifer Lopez,"Movistar Arena, Santiago, Chile",Jun,19,2012,17
Get Right,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,1
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,2
Jenny From the Block,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,3
If You Had My Love,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,4
Until It Beats No More,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,5
¿Qué hiciste?,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,6
Follow the Leader,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,7
Let's Get Loud,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,8
Papi,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,9
On the Floor,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,10
Dance Again,Jennifer Lopez,"Estadio de Fútbol de la Universidad Simón Bolívar, Caracas, Venezuela",Jun,16,2012,11
Get Right,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,1
Love Don't Cost a Thing,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,2
I'm Into You,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,3
Waiting for Tonight,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,4
Goin' In,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,5
I'm Real / All I Have / Feelin' So Good / Ain't It Funny,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,6
Jenny From the Block,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,7
If You Had My Love,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,8
Until It Beats No More,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,9
¿Qué hiciste?,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,10
Do It Well,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,11
Whatever You Wanna Do,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,12
Hold It Don't Drop It,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,13
Let's Get Loud,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,14
Papi,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,15
On the Floor,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,16
Dance Again,Jennifer Lopez,"Figali Convention Center, Panama City, Panama",Jun,14,2012,17
Llorando se fué,Jennifer Lopez,"Mandalay Bay Events Center, Las Vegas, NV, USA",May,26,2012,1
On the Floor,Jennifer Lopez,"Mandalay Bay Events Center, Las Vegas, NV, USA",May,26,2012,2
Gracias a la vida,Jennifer Lopez,"Mandalay Bay Events Center, Las Vegas, NV, USA",May,26,2012,3
Goin' In,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",May,23,2012,1
Follow the Leader,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",May,23,2012,2
Dance Again,Jennifer Lopez,"American Idol, Los Angeles, CA, USA",May,9,2012,1
Until It Beats No More,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",Nov,20,2011,1
Papi,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",Nov,20,2011,2
On the Floor,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",Nov,20,2011,3
Get Right,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,1
Love Don't Cost a Thing,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,2
I'm Into You,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,3
Waiting for Tonight,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,4
Ain't It Funny / All I Have / Feelin' So Good / I'm Real,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,5
Jenny From the Block,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,6
Hold It Don't Drop It,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,7
Do It Well,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,8
Good Hit,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,9
Lean Back,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,10
If You Had My Love,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,11
One Love,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,12
Until It Beats No More,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,13
Let's Get Loud,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,14
Papi,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,15
On the Floor,Jennifer Lopez,"Mohegan Sun Arena, Uncasville, CT, USA",Oct,22,2011,16
Get Right,Jennifer Lopez,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,24,2011,1
Let's Get Loud,Jennifer Lopez,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,24,2011,2
Ain't It Funny / All I Have / I'm Real,Jennifer Lopez,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,24,2011,3
Jenny From the Block,Jennifer Lopez,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,24,2011,4
Papi,Jennifer Lopez,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,24,2011,5
On the Floor,Jennifer Lopez,"MGM Grand Garden Arena, Las Vegas, NV, USA",Sep,24,2011,6
Waiting for Tonight,Jennifer Lopez,"Aivazovskii Hall, Kiev, Ukraine",Jul,19,2011,1
Jenny From the Block,Jennifer Lopez,"Aivazovskii Hall, Kiev, Ukraine",Jul,19,2011,2
Hold It Don't Drop It,Jennifer Lopez,"Aivazovskii Hall, Kiev, Ukraine",Jul,19,2011,3
If You Had My Love,Jennifer Lopez,"Aivazovskii Hall, Kiev, Ukraine",Jul,19,2011,4
I'm Into You,Jennifer Lopez,"Aivazovskii Hall, Kiev, Ukraine",Jul,19,2011,5
Get Right,Jennifer Lopez,"Aivazovskii Hall, Kiev, Ukraine",Jul,19,2011,6
Let's Get Loud,Jennifer Lopez,"Aivazovskii Hall, Kiev, Ukraine",Jul,19,2011,7
On the Floor,Jennifer Lopez,"Aivazovskii Hall, Kiev, Ukraine",Jul,19,2011,8
On the Floor,Jennifer Lopez,"Plaza de Toros, Palma de Mallorca, Spain",Jun,18,2011,1
On the Floor,Jennifer Lopez,"Salle Wagram, Paris, France",Jun,15,2011,1
I'm Into You,Jennifer Lopez,"Salle Wagram, Paris, France",Jun,15,2011,2
On the Floor,Jennifer Lopez,"Studios du Lendit, La Plaine-Saint-Denis, France",Jun,14,2011,1
I'm Into You,Jennifer Lopez,"Alan Carr: Chatty Man, London, England",Jun,13,2011,1
Waiting for Tonight,Jennifer Lopez,"Wembley Stadium, London, England",Jun,12,2011,1
Jenny From the Block,Jennifer Lopez,"Wembley Stadium, London, England",Jun,12,2011,2
I'm Into You,Jennifer Lopez,"Wembley Stadium, London, England",Jun,12,2011,3
Get Right,Jennifer Lopez,"Wembley Stadium, London, England",Jun,12,2011,4
On the Floor,Jennifer Lopez,"Wembley Stadium, London, England",Jun,12,2011,5
On the Floor,Jennifer Lopez,"So You Think You Can Dance, London, England",Jun,11,2011,1
On the Floor,Jennifer Lopez,"Staples Center, Los Angeles, CA, USA",May,14,2011,1
On the Floor,Jennifer Lopez,"American Idol, Los Angeles, CA, USA",May,5,2011,1
No me ames,Jennifer Lopez,"Ice Palace Films Studios, Miami, FL, USA",Dec,10,2010,1
Por arriesgarnos,Jennifer Lopez,"Televisa San Ángel, Mexico City, Mexico",Dec,3,2010,1
No me ames,Jennifer Lopez,"Cipriani Wall Street, New York, NY, USA",Jun,15,2010,1
Get Right,Jennifer Lopez,"Cipriani Wall Street, New York, NY, USA",Jun,15,2010,2
Jenny From the Block,Jennifer Lopez,"Cipriani Wall Street, New York, NY, USA",Jun,15,2010,3
Love Don't Cost a Thing,Jennifer Lopez,"Cipriani Wall Street, New York, NY, USA",Jun,15,2010,4
If You Had My Love,Jennifer Lopez,"Cipriani Wall Street, New York, NY, USA",Jun,15,2010,5
Waiting for Tonight,Jennifer Lopez,"Cipriani Wall Street, New York, NY, USA",Jun,15,2010,6
Let's Get Loud,Jennifer Lopez,"Cipriani Wall Street, New York, NY, USA",Jun,15,2010,7
Get Right,Jennifer Lopez,"Gibson Amphitheatre, Universal City, CA, USA",Jun,6,2010,1
Get Right,Jennifer Lopez,"Salle des Étoiles Sporting Club, Monte-Carlo, Monaco",May,18,2010,1
Jenny From the Block,Jennifer Lopez,"Salle des Étoiles Sporting Club, Monte-Carlo, Monaco",May,18,2010,2
Love Don't Cost a Thing,Jennifer Lopez,"Salle des Étoiles Sporting Club, Monte-Carlo, Monaco",May,18,2010,3
If You Had My Love,Jennifer Lopez,"Salle des Étoiles Sporting Club, Monte-Carlo, Monaco",May,18,2010,4
Waiting for Tonight,Jennifer Lopez,"Salle des Étoiles Sporting Club, Monte-Carlo, Monaco",May,18,2010,5
Let's Get Loud,Jennifer Lopez,"Salle des Étoiles Sporting Club, Monte-Carlo, Monaco",May,18,2010,6
Until It Beats No More,Jennifer Lopez,"Saturday Night Live, New York, NY, USA",Feb,27,2010,1
Starting Over,Jennifer Lopez,"Saturday Night Live, New York, NY, USA",Feb,27,2010,2
(What Is) Love?,Jennifer Lopez,"Teatro Ariston, Sanremo, Italy",Feb,19,2010,1
Jenny from the Block / Waiting for Tonight / Love Don't Cost a Thing / Get Right / Let's Get Loud,Jennifer Lopez,"Teatro Ariston, Sanremo, Italy",Feb,19,2010,2
Hold It Don't Drop It,Jennifer Lopez,"LIV, Miami Beach, FL, USA",Feb,6,2010,1
Waiting for Tonight,Jennifer Lopez,"LIV, Miami Beach, FL, USA",Feb,6,2010,2
Louboutins,Jennifer Lopez,"Times Square, New York, NY, USA",Dec,31,2009,1
Waiting for Tonight,Jennifer Lopez,"Times Square, New York, NY, USA",Dec,31,2009,2
Let's Get Loud,Jennifer Lopez,"Times Square, New York, NY, USA",Dec,31,2009,3
Louboutins,Jennifer Lopez,"So You Think You Can Dance, Los Angeles, CA, USA",Dec,16,2009,1
Louboutins,Jennifer Lopez,"The Ellen DeGeneres Show, Burbank, CA, USA",Dec,2,2009,1
Louboutins,Jennifer Lopez,"NOKIA Theatre L.A. LIVE, Los Angeles, CA, USA",Nov,22,2009,1
